review,label, , .1, .2, .3, .4, .5, .6
"Banyak spot foto menarik seperti di luar negeri dan juga mini zoo yang cukup menghibur cocok untuk edukasi buat anak2. Jalan2 disini worth it, rekomendasi kalo mau foto2 di spot seperti di kota luar negeri, jangan saat hari libur / weekend …",Positif, , , , , , , 
"Tempatnya sangat instagramable.. 👍
Banyak spot foto terbaik n terfavorit disini.. walau tidak terlalu luas namun secara kualitas oke, hanya perlu bersabar menunggu giliran untuk difoto dan harus …",Positif, , , , , , , 
"Biaya masuk 30k per orang
Anak 2th keatas harus bayar full 30k seperti orang dewasa.
Parkir motor 3k …",Negatif, , , , , , , 
"Yang menarik hanya disantorininya
Tempatnya kurang terawat
Tapi harga tiketnya murah",Negatif, , , , , , , 
Salah satu tempat wisata didaerah Kaliurang yg instagramable. Yang belum kesini yook mangga banyak banget spot foto-foto ciamik,Positif, , , , , , , 
"Tempatnya luas, ada mini zoonya juga. Kids friendly. Spot foto banyak",Positif, , , , , , , 
"Mini zoo konsepnya. Atraksi aktvitas dengan kelinci, binatang luwak, kambing, ular, kijang, tangkap ikan ada rumah hobit 2 dan naik kuda, itu saja. Untuk sekedar menghabiskan waktu dengan keluarga cukuplah, untuk anak2 tetap menarik, biaya masuknya juga gak terlalu mahal.",Positif, , , , , , , 
"Tempatnya cukup luas. Anak2 bisa mengeksplorasi bermain bersama binatang2. Tiket masuk 20k, belum termasuk memberi makan/minum binatang. Lebih mirip kebun binatang mini menurut saya. Overall menyenangkan berada di sini. Petugasnya juga …",Netral, , , , , , , 
"Sangat nyaman dan sangat rapih, saya datang karena pas banget baru buka jadi pegawai nya pada siap-siap",Positif, , , , , , , 
Tempatnyaa indahh sekaliii!! Suasananya di melanglang buana khususnya bagus and so beautiful indahhh bangett!! Betahh dehhh pokoknya ada banyak tempat and spot foto yang cantik cantik!!,Positif, , , , , , , 
Tempat cocok untuk wisata anak anak dan di dalem ada spot foto seperti rumah2 di luar negeri (mirip Devoyage Bogor) …,Positif, , , , , , , 
"Bhumi Merapi salah satu destinasi agrowisata yang patut anda kunjungi
Sebelum masuk, disediakan keran cuci tangan lengkap dengan sabun sesuai prokes, disediakan pula alat cek suhu. …",Positif, , , , , , , 
"HTM 35rb tempatnya sejuk, khas kaliurang.. hewannya terbatas sangat sedikit, karena memang yg ditonjolkan tempat wisata ini adalah spot foto2 mancanegaranya",Positif, , , , , , , 
"Tempat wisata bagus dan cocok untuk anak2 .. ada semacam zoo mini n aneka macam binatang di sini mulai burung , kelinci , ular , kura2 dll .. parkir lumayan luas , tiket per orang 30rb agak mahal dikit menurut aku tapi tidak menjadi masalah , yang penting anak suka dan seneng .",Netral, , , , , , , 
"Tempatnya lumayan adem, bagusdan menarik untuk spot fotonya. Tapi pas kesana rame banget jadi susah buat foto2 banyak.
Harga tiket masuknya pun lumayan sih 1 orang sekitar 30k kalo tidak salah. Sudah dari Bulan Desember kesana jadi lupa hehe",Netral, , , , , , , 
"Tempatnya nggak terlalu besar tapi instagramable banget. Tiket masuk 30 rb sesuai dengan yg dadapat. Selain tempat foto ada binatang2 jg.. kucingnya lucu2, anggreknya jg cantik2, cuma untuk tempat wisata mushola terlalu kecil, harus antri karena muatnya dikit.",Netral, , , , , , , 
"Tempatnya bagus untuk foto-foto, disarankan dateng pagi atau sore biar gak terlalu panas. Banyak spot foto yang bisa diexprole.",Positif, , , , , , , 
"Bagus , cocok untuk keluarga nih ,, spot spot fotonya juga bagus kok ,, tiketnya juga terjangkau , untuk parkiran mobil luas bgt,, waktu kesana sih sekitar jam 11an ya jadinya gak ngantri, tapi pas udh masuk emg rame",Positif, , , , , , , 
tempat nya lumayan mengedukasi anak2 dgn hewan2... banyak satwa nya dan fasilitas yg bagus,Positif, , , , , , , 
Lumayan bagus tempatnya. Tiket masuk 30rb/org. Bisa bayar pake debit Bca. Tutup jam 17.30 ya... Banyak spot foto keren,Positif, , , , , , , 
"Cocok dijadikan lokasi wisata keluarga dan membawa anak. Tiket masuk terjangkau, hanya 35 ribu rupiah. Durasi waktu berkeliling sekitar 1 jam. Rute cukup friendly untuk penggunaan kursi roda atau lansia. Lokasi bersih dan terawat. Bisa …",Positif, , , , , , , 
"Tempat ini rekomended banget buat keluarga yang mau rekreasi, bisa belajar banyak di dalam tempat wisata ini. Bisa belajar tentang hewan dan tumbuhan. Ada spot foto keren juga buat yg hunting foto. Pokoknya pelayanan selama pandemi juga tertib",Positif, , , , , , , 
"Rekomended untuk mengajak keluarga terutama anak2. tiket Rp 20.000,- dan bisa tukar dengan susu. Anak bisa memberi makan langsung binatang seperti kambing, kelinci dan kura2. Bisa foto dengan binatang. Memberi susu ke kambing, naik kuda, dan foto di rumah hobbit. Tempatnya lumayan sejuk dan ada tempat membeli olah2.",Positif, , , , , , , 
"Penambahan lahan parkir diperlukan, lagi viral ini, pengunjung membludag, butuh pemangkasan rumput rumput liarnya sih...terutama bagian koleksi binatangnya...saya suka musangnya lucu, halus bulunya, tapi kok diam saja yaa..padahal nafasnya …",Negatif, , , , , , , 
"Menyenangkan free semua  spot photo, parkir luas. Udara sejuk pas kesana pas cerah dapat View Gunung Merapi yang indah",Positif, , , , , , , 
Tempat ini lumayan enak buat wisata keluarga..paling berkesan itu umbaran kelincinya..anakku seneng bgt ngasih makan kelincinya..utk anak muda jg cocok maen kesini..spot fotonya keren2...,Positif, , , , , , , 
Salah satu tempat wisata di Jogja yang lumayan hyped. Tiket masuknya sangat terjangkau hanya 30.000/orang. …,Positif, , , , , , , 
"Rekomendasi tempat berlibur di kawasan Kaliurang, Yogyakarta, cocok untuk keluarga dan mengenalkan anak-anak satwa. Tersedia spot foto yang menarik berupa kota-kota dieropa di arena Lang Lang Buana. Ada juga spot berkuda untuk anak-anak, …",Positif, , , , , , , 
"Tempat rekreasi yang sangat menarik untuk keluarga anda. Terletak di jl. Kaliurang, anda dan keluarga disuguhi banyak spot foto yang menarik ala eropa, menunggang kuda keliling taman serta banyak sekali fauna yang dikoleksi oleh bhumi …",Positif, , , , , , , 
"Tempatnya bagus,sejuk,htm terjangkau,cocok buat yang suka selfie,keren dah pokoknya",Positif, , , , , , , 
"Tempat tdk terlalu besar,permainan untuk anak kurang yah, tempat seperti kurang terawat",Negatif, , , , , , , 
"perjalanan menuju agro wisata bhumi merapi seger karena lokasinya di daerah pakem. tiket masuknya 20rb untuk ke agro wisatanya. konsepnya kaya wisata keluarga gitu, jadi cocok bawa anak-anak kesini. bisa kasih makan kelinci juga disini. kalo mau masuk ke tempat ala-ala yang instagramable nanti bayar lagi. tapi ga mahal kok",Positif, , , , , , , 
"Banyak spot foto htm murah ada mushola juga tapi teroisah dg tempat wisata, di lapangan tepatnya, gak terawat banyak kotoran kelelawar, agar kebih diperhatikan mengingat tempat ibadah 1 1 nya di lokasi tersebut. Parkir luas, ada kantin juga, di bagian hewan2 bau menyengat sekali sepertinya dari burung unta",Negatif, , , , , , , 
"Tempatnya lumayan menarik. Cuman untuk pengunjungnya, ga dibatesin. Dann di dalem, lumayan banyak orang yg pada ngelepas masker. Karena buat foto foto. Mungkin sebaiknya ada petugas yg jaga tiap tempat. Buat ngingetin pengunjungnya buat selalu pake masker. Soalnya mereka habis foto, lepas masker, eh maskernya ga dipake lagi :(",Negatif, , , , , , , 
"Tiket masuk IDR35k, koleksi satwanya sangat sedikit dan wahan yg di dalam pun gitu2 aja… dengan tiket 35k sih menurutku rada kemahalan krn itu hanya tiket masuk nya saja sementara di tempat lain tiket 35k bisa di tuker dengan minuman",Negatif, , , , , , , 
"Kalau mau foto dispot ala Santorini lebih baik saat weekday, saat weekend sangat ramai sekali...
Dulu kelincinya banyak dan dilepas, skrng tinggal sedikit, itupun yg dilepas hanya 1 sampai 2 ekor saja",Negatif, , , , , , , 
"Tempat nya bagus
Tapi kurang arahan jalan / petunjuk arah
Jadi bingung mau jalan ke arah mana …",Negatif, , , , , , , 
"Saya berkunjung bersama keluarga saat weekday. Tempatnya cukup besih, hanya daerah kandang hewan agak bau. Untuk yg bawa anak kecil cocok sekali karena binatangnya juga banyak jenis, terutama ada berang2 yg bisa diajak bermain. Hanya sayang saat weekday yg jual makanan kurang variatif",Negatif, , , , , , , 
"Bagus tempatnya ,, saya kira luas banget tempatnya 😁🤭. Pas kesana sedang banyak pengunjung , jadi ga leluasa foto² 😁 …",Negatif, , , , , , , 
Tiket masuknya murah tapi di dalamnya tidak terlalu menarik dan kurang aktivitas anaknya,Negatif, , , , , , , 
"Pengelola parkir nya harus di perbaiki.. Tidak ada loket masuk mobil langsung diminta parkir, parkir juga belum, minat masuk langsung hilang.. Lebih baik sekalian kasih pos parkir info yg jelas tiket berapa, zaman gini masih pakai tiket yg bisa dipakai berkali2.. Mending pilih tempat lain saja..",Negatif, , , , , , , 
"Tempatnya Bagus untuk keluarga terutama anak-anak tapi kalo hujan kesulitan untuk berteduh, tidak disediakan payung bagi pengunjung dan otomatis beberapa satwa tidak dikeluarkan.",Negatif, , , , , , , 
"Area wisata hewan tidak terllau digemari. Untuk area wisata spot foto paling banyak dipergunakan, tapi banyak area spot foto yang tidak dirawat dan bahkan banyak sarang laba-labanya. Bagusnya, tidak ada tambahan biaya untuk semua area yang ada.",Negatif, , , , , , , 
"Ada mini zoo dengan beberapa hewan di kandang.
Cocok buat yang suka foto-foto karena banyak spot yang instagramable.
Tidak boleh membawa makanan dan minuman dari luar, tapi pas saya ke sini, tempat jual makanan cuma ada satu gerai.",Negatif, , , , , , , 
"Lumayan instagramable,,walaupun terbatas spot fotonya dan area fotonya minimalis,,ada beberapa yg perlu perbaikan,,karena beberapa bagian elemen spot fotonya ada yg rusak,,untuk minizoo nya lumayan menarik bagi anak2,,tapi ada beeberapa …",Negatif, , , , , , , 
"Baguuss, cuman hewannya kurang banyak 🤭 trus kurang bersih dikit, tp baguss buat foto 👍 …",Negatif, , , , , , , 
"Tempat wisata yg ada mini zoo nya dan tempat foto2, tapi sayang sudah kurang terawat. Pdhl tempat cukup luas. Untuk tiket masuk 30 ribu per orang. Parkir mobil 10 rb.",Negatif, , , , , , , 
"Cocok untuk dijadikan destinasi liburan keluarga dengan anak kecil, ada mini zoo, naik kuda, kereta (untuk kereta kurang begitu recom, karna getaran keretanya sangat terasa, suaranya berisik sekali 😄) …",Negatif, , , , , , , 
"Harga tiket lumayan, akses sholat gampang, hewnnya ga terlalu banyak lebih ke mini zoo, bocil bisa interaksi dengan hewan salah satunya kelinci.",Negatif, , , , , , , 
"Di maps buka jam 9, pas dateng jam 9 kurang , katanya bukanya jam setengah 10, pas udah balik lagi ternyata katanya buka jam 10 .. nunggu lagi.",Negatif,, , , , , , 
"Tempat bagus, murah, cukup panas kalau siang",Netral, , , , , , , 
"Biaya masuk 30.000/orang. Ada beberapa satwa yang bisa dilihat disini dan spot untuk berfoto.
Namun kalau boleh menyarankan, sebaiknya bagian bawah kandang kucing seperti dibersihkan",Negatif, , , , , , , 
"Tempat yang sangat bagus untuk anak-anak karena design mini zoo nya yang unik. Sayangnya disini tidak menerima debit atau qris. Jadi, harus bawa uang cash yg cukup banyak untuk tiket masuk Rp 35 ribu dan beli wortel makan kelinci cukup mahal",Negatif, , , , , , , 
"Suasananya enak walau harus panas2an tuk bisa berfoto2 tapi trbayarkan dengan spot foto yang estetika..
Bagus, rekomendasi tuk yang mau prewed disini",Positif, , , , , , , 
"Parkiran cukup luas, kegiatan outbond nya seru, tempatnya instagramable bgt.. foodcourt nya ada meski tidak banyak. Edukasi ttg satwa cukup baik, hanya saja antrian naik kuda agak crowded.. cukup seru disini",Negatif, , , , , , , 
"Lumayan bagus & bersih tempatnya,ada zoo & miniatur bangunan ala2 eropa,jepang & Korea
Tp sayang dilarang bawa masuk makanan dari luar tp  didalem yg jual makanan sdikit",Negatif, , , , , , , 
"Kandang domba dan rusa bau. Wastafel di dekat kandang burung unta tidak nyala, padahal sudah tau ada rombongan anak PAUD 13 bus yang datang hari itu. Disuruh ke toilet bawah untuk cuci tangan. Dalam hati, ngapain repot bikin wastafel dimana-mana kalo aernya aja gak nyala. Dih",Negatif, , , , , , , 
"Bagusss sih banyak spot instagramable. Tapi ya gitu doang aja sihh.

Tempat makannya jg gak byk. Ato belom pada buka? Entah deh.. …",Negatif, , , , , , , 
"semoga owner baca yaa, jujur aku sakit hati bgt liat kucing kucing disini sebagai pecinta hewan apalgi kucing liat kondisinya disini oner bner miris. mereka bner bner kelaparan dan gak terawat, setidaknya kalau emg gmau ngerawat …",Negatif, , , , , , , 
"Satwanya bervariasi, banyak hewan yang biasa sering ditemui keseharian walau tidak selengkap zoo pada umumnya. …",Negatif, , , , , , , 
"Tempatnya bagus, koleksi hewan cukup beragam, untuk pengguna kursi roda jg ada jalurnya cm perlu ditambahin sedikit pohon yg gede soalnya panas banget kalo siang",Netral, , , , , , , 
"Taman, mini zoo dan spot selfie bagi yang hobi foto foto..
Kondisi nya sih sebagian sudah tidak terawat..
Yang baru spot foto foto dengan tema santorini.. …",Negatif, , , , , , , 
"tempatnya bersih, bagus, pilihan warna pada bangunannya jg cantik indah.. ada hewan²nya jg.. cocok untuk anak-anak kecil dan orang dewasa.. tiketnya murah.. hanya 1 harga makanannya agak mahal, tp wajar karna ditempat wisata 😂 …",Negatif, , , , , , , 
"Tmpt wisata segede gini gabisa pembayaran Qris, ga bs transfer.. ATM jauh dr lokasi.. Menyulitkan tamu. Masa kalah sama warung kecil di sekitarnya yg sdh bisa pakai Qris.",Negatif, , , , , , , 
"Ruameee, mayan enak buat jalan2 keluarga, ada hewan2 dan tumbuhan. Yg baguan tumbuhan sepi. Yang paling rame di bagian spot foto warna warni. Jangan siang2 kalo kesini, panas pol 👍 overall mantap dengan tiket 30rb per orang. …",Netral, , , , , , , 
Sekelas wisata gini ga ada QRIS.. Ga bisa transfer... udah jaman begini masih manual 6a,Negatif, , , , , , , 
"Konsepnya sebenernya cukup oke, ada mini zoo & banyak spot foto hanya saja untuk prokes sangat2 disayangkan 🙂 barcode peduli lindungi tidak dipakai lagi (dan kebayang ya pengunjung di dalem mau sebanyak apapun tetep diperbolehkan masuk), di …",Negatif, , , , , , , 
"menggabungkan wisata alam (cocok buat anak-anak) dan wisata kekinian (tempat yang instagrammable, cocok buat anak muda foto-foto), walau dirasa 30k (exclude parkir) terlalu mahal ya, karena kalau mau ngasih pakan ke hewan A B C D harus beli …",Negatif, , , , , , , 
Tempatnya bagus.. Instagramable.. Puas.. Rekomended nih buat yang suka photo2x. Tapi untuk makanan minuman terlalu mahal.. Ya wajar aja untuk tempat wisata.,Negatif, , , , , , , 
"Sy cuma kecewa tukang parkiran mobilnya, krn ngatur parkir mepet2 sama sebelah KiKa mobil hingga pintu sulit buka lebar. Pd dsrnya tdk diksh garis marka parkir mobil yg jls dilahan tsb. …",Negatif, , , , , , , 
"Tiket masuk 35.000, tidak untuk lansia karena pakai kursi roda susah",Negatif, , , , , , , 
"- tikett masuk mahall @20rb per orang
- kasie minum kambing bayar lagi
- naik kuda bayarr lagi …",Negatif, , , , , , , 
untuk tiket masuk agak kemahalan ya krn tiket ga bs dituker sama minuman. tp melihat isi nya ada zoo juga kayaknya gapapa deh hitung2 bantu kelola zoo . paling banyak orang2 dateng ke spot santorini. agak rame di spot santorini buat ambil foto dan sedikit antri .,Negatif, , , , , , , 
Tempat overall bagus cuma sayang aja tiketnya overprice si buat saya. Menimbang jarak dan spot yang di tawarkan si so so aja si. Cuma kerasanya kurang worth aja dengan tiket segitu. Mungkin ini yang bikin agak sepi✌🏽 …,Negatif, , , , , , , 
"Tempatnya lumayan bagus, ada mini zoo nya juga. Toilet bersih dan ramah difabel kursi roda. Minus di parkirnya terlalu mahal (10ribu). Di sisi lain unta nya seperti kurang terawat karena bulunya pada rontok.",Negatif, , , , , , , 
Tempat binatangnya terlihat seperti tidak terawat. Apalagi bagian kucing sangat bau. Lantainya juga kotor. Dan kucing kucingnya terlihat kurus. Beberapa binatang terlihat canting terutama burung …,Negatif, , , , , , , 
"Lumayan bagus untuk anak"" , tapi sudah bayar tiket masuk . Sayang nya Untuk spot foto masih harus bayar lagi .. cocok untuk berwisata keluarga bersama anak""..",Negatif, , , , , , , 
Untuk ke  tiga kali ke sini .. selalu ad perubahan minusnya tidak bisa Qris /debit untungnya pas bawa cash..,Negatif, , , , , , , 
"Bayar tiketnya musti cash ya, @30 000 per orang.

Cocok bawa keluarga bisa mengenal flora dan fauna, kalo kamu demen foto foto ya …",Negatif, , , , , , , 
"Tempatnya keren, meskipun waktu dibagian kandang burung unta terdapat bau tidak sedap dari kotorannya. Kalau bisa kandang burung untanya diberi pembatas, karena saya rasa anak-anak bisa saja masuk kedalamnya atau burung unta melukai pengunjung karena tidak ada penghalang",Negatif, , , , , , , 
"Wisata nya lumayan rapi, parkir luas, pelayanan sangat baik, hewan peliharaannya dak terlalu ramai (lumayan untuk anak-anak mengenal hewan). Hanya saran, kasian kucingnya yang dikamdang karena kandangnya agak kecil...",Negatif, , , , , , , 
"HTM weekday 30.000
Tempat Hewan2 nya kurang terawat usang gitu
Spot foto nya aja keren keren …",Negatif, , , , , , , 
"Tempatnya bagus cocok buat anak"" mengenal hewan tapi sayang bgt harga makanannya agak mahal, masak es teh satu harganya 10k",Negatif, , , , , , , 
"Tiket masuk agak ga jelas, bisa aja ga bayar kalo ada rombongan lain, tiket tidak diperiksa oleh petugas. Bagus buat yang suka foto ala2 di santorini, ada hewan2 juga buat anak-anak",Negatif, , , , , , , 
"Tempatnya bagus, tapi sayangnya ramai yaa di objek fotonya di langlang buana. Perpaduan alam ada satwa dan bangunan langlang buana yang dibangun mirip suasana di luar negeri untuk objek berfoto. Kalau bawa kamera slr kena cas yaa, jadi fotofotonya pakai hape ajaa hehe.",Negatif, , , , , , , 
"Tempat bersih dan banyak spot foto yang luar biasa. Tempat makannya juga nyaman, tidak kehujanan atau kepanasan. Puas banget.",Positif, , , , , , , 
"Wisata alam main kelinci, naik kuda, kasih minum domba, liat kura2 dan reptil, luwak, ada rumah Hobbit dan rumah kuno bagus buat foto....nuansa taman....tiket masuk 20rb/pax.dapat susu segar",Positif, , , , , , , 
"Preferensi wisata buat yang lagi liburan di jogja, aksesnya mudah, HTM 30k per orang, kondisi new normal saat ini setiap pengunjung dibatasi waktu selama satu jam (prosedural). Konsepnya tematik ada garden, mini zoo, exterior ala2 santorini, instagenic banget.",Positif, , , , , , , 
"Cocok buat anak-anak
Banyak pepohonan jd adem
Banyak spot foto …",Positif, , , , , , , 
"Tempat nya sangat instagrammable, banyak spot foto HTM terjangkau karena ada mini zoo nya juga",Positif, , , , , , , 
"Tempatnya bagus, ada beberapa hewan juga yang dipelihara seperti burung, kuda, ular dll. Jadi tempat rekreasi untuk keluarga maupun teman or pasangan. Dan tentu spot fotonya banyak, jadi bisa fotoan sm hewan or di spot foto Santorini (berasa di luar negeri) hihiw",Positif, , , , , , , 
"Tempatnya asri dengan sejuknya udara pegunungan,tempat swapoto yg lumayan bagus dengan nuansa eropa
Tempat makan/resto juga tersedia dan ada kebun binatang mini ,cokok untuk …",Positif, , , , , , , 
"agrowisata bhumi merapi kaliurang cocok buat wisata keluarga, dengan 35ribu anak anak udah bisa bermain dan berinteraksi dengan berbagai macam hewan seperti kucing,burung,iguana,kelinci,dan menunggang kuda,untuk yg dewasa bisa berfoto2 di spot2 seperti bakerstreet,santorini,alpenhouse, disini ada 5 restonyg tersebar diseluruh area",Positif, , , , , , , 
"Harga tiket terjangkau, parkir luas, tempat bersih. koleksi binatangnya mmg tdk banyak krn hanya seperti mini zoo.",Positif, , , , , , , 
"Tiket masuk murah per orang 20.000, dan untuk tiket masuk bisa dtukarkan dengan segelas kecil susu kambing sepertinya,  berhubung saya kesana saat cuaca mendung, jadi enak karena ga panas,  hanya saja karena tanah jadi sedikit becek da. …",Positif, , , , , , , 
"Spot foto banyak, tempat nyaman, pelayanan ramah, area cocok untuk keluarga, harga sangat murah.",Positif, , , , , , , 
"Baru pertama ke sini, acara family gathering. Suka sekali suasananya, area luas, sejuk.. banyak spot foto, mini zoo sangat disukai anak-anak, juga aktivitas kyk main air cari ikan, belajar nanam bibit juga. Petugasnya ramah-ramah banget",Positif, , , , , , , 
"Tempatnya bagus, sejuk, ada mini zoo, dan spot2 foto yang bagus banget. Di area santorini, ternyata dalemnya juga cukup luas yaa.. kita bisa naik ke atas rumah2annya.. lalu ada mini cafe yg jual minuman di area santorini ini.. selain disini ada juga area foodcourt di dekat arah pintu keluar. Staff disini ramah banget sama pengunjung.",Positif, , , , , , , 
"Wisata edukasi cocok buat anak anak , dekat dengan jalan raya.dari area parkir sudah kelihatan hewan kelinci..ada binatang reptil, kucing, burung dll dan spot foto rumah kayu , gubuk Indian , naik kuda tapi bayar ya ,ada lagi  SANTORINI free tiket..",Positif, , , , , , , 
"Tempat wisata yg sejuk udaranya, berada dibawah kaki gunung merapi .
Tempat edukasi untuk anak² , spot foto yg instagramable, cocok untuk liburan akhir pekan bersama keluarga .
Ada minizoo juga .",Positif, , , , , , , 
Tempat wisata viral yg ada di yogya..menawarkan argowisata dg konsep kebun binatang..cocok tuk anak2..untuk pengunjung dewasa juga cocok karena byk spot Instagramable..tiket masuk 30rb per org tuk smua wahana..jgn lupa memberi minum susu kambing ya dg nambah uang 5000 saja..,Positif, , , , , , , 
"baguss bgt tempat wisata lengkap dari kebun binatang sampe spot foto foto di Santorini, keren bgt Santorini buat foto foto, kalo kalian yg suka foto foto wajib ke Santorini di dalemnya bhumi merapi, nuansa kaya di luar negeri, dan aku saranin kesini pas weekday biar bisa foto foto sepuasnya, ga nyesel ke bhumi merapi",Positif, , , , , , , 
"Tempatnya enak buat refreshing, apalagi yg bawa anak kecil. Suka banget liat hewan yg ada disana. Tiket masuknya bisa ditukerin sama segelas susu. Tempat yg paling disuka pastinya di Lang Lang Buana. Lucu bangunannya dan sangat instagramble …",Positif, , , , , , , 
"Tempatnya asyik. Lumayan luas dan Marem bila keliling disini. Hawa udaranya sejuk dan menyegarkan. Konsep agrowisatanya dapet, unsur modern nya juga masuk. Didalam banyak spot-spot replika dari luar negeri yang diboyong disini. Sejauh ini …",Positif, , , , , , , 
Ademm... bagus.. kids friendly... krena hujan jd dibgin bgt.. suasananya enak jg mendung2 gitu.. cuma jd agak licin aja beberapa spot,Netral, , , , , , , 
"Cocok bgt kalo ngajak anak anak k sini
Ada mushola, toilet bersih, airnya dingins
Kalo berkunjung pas hari jumat, g ush khawatir nyari masjid buat sholat jumat. …",Positif, , , , , , , 
"Koleksi hewan mini zoo-nya masih sedikit. Tapi anak-anak saya puas banget main kejar-kejaran dengan linsang.
Area Santorini yang menghadirkan lorong-lorong khas berbagai negara sangat Instagrammable.",Positif, , , , , , , 
"Kosepnya bagus sih buat spot foto, tp mkn kurang terawat di beberapa bagian, yg pingin foto ok banget sebagian areanya, ada beberapa satwa langka, ada minitur kota sabtorini, ada warungnya, tp bagi saya belum sesuai ekspetasi ketika liat di dunia maya",Negatif, , , , , , , 
"Tempatnya stroller friendly meskipun ada beberapa yg jalan yg susah tp cuma sedikit. Ajak anak ke sini cocok.banget karena bisa interaksi sama hewan langsung. Kandang kucingnya kurang bersih.
Kalau mau cari makan berat better di area luar aja",Negatif, , , , , , , 
"Sebetulnya tmptnya bagus, cuma kayanya mulai kurang diminati,,, khusus bagian kandang kucingnya, sebaiknya lebih diperhatikan lg oleh pengurus, krn tercium bau menyengat dr kotorannya,,,",Negatif, , , , , , , 
"Tempatnya kecil (+/- 4 HA) tapi ga ada spot yang tidak bermakna, semuanya berisi tempat tempat yang wonderfull. Harganya murah per masuk 20 rb dan kalo mau nambah spot selfi ala ala Barat nambah 10 rb. Banyak fauna dan flora yang exotif",Negatif, , , , , , , 
"Worth it sih, cuman kalo engga hari Minggu ngga bisa interaksi sama hewan",Negatif, , , , , , , 
"pengunjung dilarang bawa makanan dan minuman dari luar, tp mestinya diimbangi tersedianya minuman segar ya,",Negatif,,,,,,,
"Tempatnya luas dan rindang.cuma minusnya ada bbrp kandang yg kecil dan tdk masuk udara, dan ada bbrp kandang yg sempit dan kna panas.jujur sebgai penyuka dan peconta binatang jdi sedih lihtnya.",Negatif,,,,,,,
Tempat Hewan2 nya kurang terawat usang gitu,Negatif,,,,,,,
"Wahana nya cukup lengkap dan ada mini zoo utk mengenalkan anak pada berbagai jenis hewan..terdapat juga spot foto langlang buana dengan berbagai tema..ada wahana naik kuda, kereta mini dan juga memberi makan hewan..",Netral,,,,,,,
Toilet bersih dan ramah difabel kursi roda. Minus di parkirnya terlalu mahal (10ribu). Di sisi lain unta nya seperti kurang terawat karena bulunya pada rontok.,Negatif,,,,,,,
"Tempat sepi, dan di dalemnya juga kurang menarik. Sepertinya harus dibuat sesuatu yg lebih menarik agar pengunjung lebih ramai yg datang 🙏🏻 …",Negatif,,,,,,,
"lokasi ini cocok untuk keluarga. Membawa balita, batita, ataupun baby. Cuma pilihan makanannya sedikit. Dan hewannya masih sedikit. Sisanya, …",Negatif,,,,,,,
"Masuk beli tiket 35k, Sayangnya ga bisa bayar pake QRIS, padahal 2024 lho.. …",Negatif,,,,,,,
"Hrga tiket masuk 35k, parkir mobil 10k,, satwa di dalam cuman sedikit dan kurang terawat,, makanan dan minuman over harganya,,tidak worth it lah,,,",Negatif,,,,,,,
"Niat hati pengen ngajarin anak kasih makan kelinci, kambing, rusa. sampe sana jam 16.00 hewan² udah dikandangin, padahal jam tutup 17.00, gabisa kasih makan hewan, tiket lebih mahal + ga dikasih susu kayak dulu lagi. Binatangnya juga kurus² kasian",Negatif,,,,,,,
Salah satu alternatif tempat wisata keluarga di Kaki Merapi. Tempatnya berhawa sejuk dan sangat luas. Anak-anak pasti akan suka. …,Positif, , , , , , , 
"Asik tempatnya untuk ajak anak main di outdoor, ada banyak satwa yang bisa jadi bahan belajar anak. Anak-anak juga bisa naik kuda keliling playground. Selain buat anak juga banyak spot foto untuk ayah bundanya.",Positif, , , , , , , 
Tempat ini pas dimasukkan dalam daftar kunjungan saat liburan ke Yogya. Merupakan salah satu wisata edukasi yang cocok terutama bagi anak anak,Positif, , , , , , , 
Salah satu objek wisata yg family bgt. Buat foto aja sih bagusnya. Mungkin agak lebih cepat bosen ya. Karena gitu gitu aja,Negatif, , , , , , , 
